Date,ocgn,negative,neutral,positive,signal
2021-01-14,2.180000066757202,0.0,0.5,0.5,0.5
2021-01-15,2.2200000286102295,0.0,1.0,0.0,0.0
2021-01-19,2.3399999141693115,0.0,1.0,0.0,0.0
2021-01-20,2.2300000190734863,0.4,0.6,0.0,-0.4
2021-01-21,2.25,0.0,1.0,0.0,0.0
2021-01-22,2.180000066757202,0.0,0.0,1.0,1.0
2021-01-25,2.0799999237060547,,,,
2021-01-26,1.9199999570846558,0.0,0.75,0.25,0.25
2021-01-27,1.659999966621399,0.0,0.666666667,0.333333333,0.333333333
2021-01-28,1.8200000524520874,0.0,0.909090909,0.090909091,0.090909091
2021-01-29,1.7699999809265137,0.0,0.733333333,0.266666667,0.266666667
2021-02-01,1.809999942779541,0.0,1.0,0.0,0.0
2021-02-02,3.259999990463257,0.153846154,0.717948718,0.128205128,-0.02564102600000001
2021-02-03,2.809999942779541,0.0,0.777777778,0.222222222,0.222222222
2021-02-04,3.25,0.0,0.857142857,0.142857143,0.142857143
2021-02-05,5.25,0.066666667,0.6,0.333333333,0.266666666
2021-02-08,15.8100004196167,0.105263158,0.710526316,0.184210526,0.07894736800000002
2021-02-09,12.609999656677246,0.028571429,0.885714286,0.085714286,0.057142857000000005
2021-02-10,10.25,0.0,0.888888889,0.111111111,0.111111111
2021-02-11,10.989999771118164,0.076923077,0.923076923,0.0,-0.076923077
2021-02-12,10.279999732971191,0.0,0.285714286,0.714285714,0.714285714
2021-02-16,10.960000038146973,0.0,0.0,1.0,1.0
2021-02-17,10.229999542236328,0.0,0.5,0.5,0.5
2021-02-18,10.170000076293945,0.0,1.0,0.0,0.0
2021-02-19,10.270000457763672,0.0,1.0,0.0,0.0
2021-02-22,9.180000305175781,,,,
2021-02-23,8.59000015258789,0.0,0.833333333,0.166666667,0.166666667
2021-02-24,8.930000305175781,0.0,0.8,0.2,0.2
2021-02-25,8.0,0.0,1.0,0.0,0.0
2021-02-26,10.949999809265137,0.0,0.714285714,0.285714286,0.285714286
2021-03-01,10.020000457763672,0.076923077,0.538461538,0.384615385,0.30769230799999997
2021-03-02,9.600000381469727,0.0,0.777777778,0.222222222,0.222222222
2021-03-03,10.460000038146973,0.0,0.882352941,0.117647059,0.117647059
2021-03-04,8.970000267028809,0.0,0.666666667,0.333333333,0.333333333
2021-03-05,8.739999771118164,0.0,0.875,0.125,0.125
2021-03-08,8.630000114440918,0.0,0.916666667,0.083333333,0.083333333
2021-03-09,8.779999732971191,0.0,0.888888889,0.111111111,0.111111111
2021-03-10,8.109999656677246,0.0,0.75,0.25,0.25
2021-03-11,9.600000381469727,0.0,0.666666667,0.333333333,0.333333333
2021-03-12,10.0,0.0,0.75,0.25,0.25
2021-03-15,9.899999618530273,0.6,0.4,0.0,-0.6
2021-03-16,9.130000114440918,0.333333333,0.444444444,0.222222222,-0.11111111100000001
2021-03-17,9.550000190734863,0.166666667,0.5,0.333333333,0.16666666600000002
2021-03-18,8.899999618530273,0.090909091,0.636363636,0.272727273,0.181818182
2021-03-19,8.920000076293945,0.0,0.5,0.5,0.5
2021-03-22,8.529999732971191,0.0,0.4,0.6,0.6
2021-03-23,8.079999923706055,0.2,0.4,0.4,0.2
2021-03-24,7.420000076293945,0.0,0.75,0.25,0.25
2021-03-25,7.699999809265137,0.0,0.0,1.0,1.0
2021-03-26,7.130000114440918,0.0,1.0,0.0,0.0
2021-03-29,6.5,0.0,0.923076923,0.076923077,0.076923077
2021-03-30,6.75,0.0,0.75,0.25,0.25
2021-03-31,6.789999961853027,0.105263158,0.631578947,0.263157895,0.15789473699999998
2021-04-01,6.699999809265137,0.0,0.5,0.5,0.5
2021-04-05,6.570000171661377,0.166666667,0.333333333,0.5,0.333333333
2021-04-06,6.349999904632568,0.0,1.0,0.0,0.0
2021-04-07,6.889999866485596,0.0,0.833333333,0.166666667,0.166666667
2021-04-08,6.909999847412109,0.0,0.875,0.125,0.125
2021-04-09,6.960000038146973,0.0,0.6,0.4,0.4
2021-04-12,6.679999828338623,0.333333333,0.333333333,0.333333333,0.0
2021-04-13,6.710000038146973,0.0,1.0,0.0,0.0
2021-04-14,6.900000095367432,0.0,0.736842105,0.263157895,0.263157895
2021-04-15,6.150000095367432,0.0,0.8,0.2,0.2
2021-04-16,5.78000020980835,0.0,1.0,0.0,0.0
2021-04-19,5.639999866485596,0.0,1.0,0.0,0.0
2021-04-20,5.519999980926514,0.0,0.0,1.0,1.0
2021-04-21,6.5,0.083333333,0.833333333,0.083333333,0.0
2021-04-22,9.289999961853027,0.0,0.772727273,0.227272727,0.227272727
2021-04-23,9.630000114440918,0.070175439,0.859649123,0.070175439,0.0
2021-04-26,11.59000015258789,0.0,0.833333333,0.166666667,0.166666667
2021-04-27,11.65999984741211,0.0,0.75,0.25,0.25
2021-04-28,11.210000038146973,0.038461538,0.846153846,0.115384615,0.07692307699999999
2021-04-29,11.960000038146973,0.0,1.0,0.0,0.0
2021-04-30,12.670000076293945,0.0,0.769230769,0.230769231,0.230769231
2021-05-03,15.680000305175781,0.0,0.638888889,0.361111111,0.361111111
2021-05-04,12.510000228881836,0.0,0.842105263,0.157894737,0.157894737
2021-05-05,10.90999984741211,0.0,0.6,0.4,0.4
2021-05-06,9.579999923706055,0.0,1.0,0.0,0.0
2021-05-07,9.1850004196167,0.0,0.823529412,0.176470588,0.176470588
2021-05-10,10.170000076293945,0.0,0.727272727,0.272727273,0.272727273
2021-05-11,9.899999618530273,0.0,0.857142857,0.142857143,0.142857143
2021-05-12,8.609999656677246,0.0,0.8,0.2,0.2
2021-05-13,8.229999542236328,0.333333333,0.333333333,0.333333333,0.0
2021-05-14,8.75,0.0,1.0,0.0,0.0
2021-05-17,8.600000381469727,0.0,1.0,0.0,0.0
2021-05-18,9.300000190734863,0.0,0.666666667,0.333333333,0.333333333
2021-05-19,8.760000228881836,0.0,0.714285714,0.285714286,0.285714286
2021-05-20,9.079999923706055,0.0,0.5,0.5,0.5
2021-05-21,8.65999984741211,0.0,0.5,0.5,0.5
2021-05-24,7.960000038146973,0.0,0.8,0.2,0.2
2021-05-25,7.949999809265137,0.0,0.769230769,0.230769231,0.230769231
2021-05-26,7.659999847412109,0.0,0.7,0.3,0.3
2021-05-27,8.710000038146973,0.090909091,0.636363636,0.272727273,0.181818182
2021-05-28,8.729999542236328,0.5,0.5,0.0,-0.5
2021-06-01,8.569999694824219,0.0,1.0,0.0,0.0
2021-06-02,9.454999923706055,0.0,1.0,0.0,0.0
2021-06-03,8.890000343322754,0.0,0.814814815,0.185185185,0.185185185
2021-06-04,8.720000267028809,0.0,0.375,0.625,0.625
2021-06-07,10.300000190734863,0.0,0.75,0.25,0.25
