Date,RSI_DNN,RSI_HGEN,RSI_ICLN,RSI_OCGN,RSI_VGT,RSI_VUZI,RSI_XLV,RSI_^NBI
2020-01-15,34.92973596410312,46.033497606725085,80.78217900871424,54.17885851144511,74.14878929326252,33.586945966053506,69.62876859283685,58.91216949894754
2020-01-16,43.27072902194533,46.03349760672508,82.75583070778069,56.189990708821604,78.15685150387787,40.74587044749032,72.13826348709009,60.55103334046228
2020-01-17,43.27072902194533,46.033497606725085,85.06787963393204,58.10821475090322,79.64668705571913,43.71578211244207,72.13826348709009,58.3994596694922
2020-01-21,43.27072902194533,46.033497606725085,80.11052222823723,54.93304683223242,78.21969359852135,44.31690315898069,72.67172862419363,52.71565242489553
2020-01-22,37.29916194637815,47.12531943363127,76.8933786550489,56.089033461596195,79.34203273620543,46.17416035423844,73.32186224460727,51.886781643706406
2020-01-23,37.29916194637815,47.12531943363127,77.61931210121435,55.280598140984964,80.63743110126079,46.81100555067626,66.38784127262575,47.942667500081875
2020-01-24,37.29916194637815,48.337510724777026,77.86890970022932,52.73401331066866,75.31482284225442,42.977730314767435,49.75286929690668,38.16701409747108
2020-01-27,37.29916194637815,59.37148759103184,57.75387503854981,46.33107729006125,56.75599960544224,37.74678066637623,44.383922515663954,35.97559072532028
2020-01-28,31.459549323667208,48.26921969607368,65.65986501675026,49.4655713936142,64.1545116762659,48.74115814220547,48.23983678089079,42.475920733051765
2020-01-29,20.892047382025698,50.096423785956176,67.3070585096038,46.390059227029326,64.50655308433518,47.243595772223394,46.303796318886086,42.06069000302617
2020-01-30,20.8920473820257,43.48067189780228,60.53210605700182,42.38753011020627,67.26305266582321,43.85752955018563,41.556890107209654,36.8326876874137
2020-01-31,18.490866958575502,50.5179519635662,52.25345449721029,42.03247828821259,52.38379765353998,40.714922645902014,31.93317669569665,32.250265437728096
2020-02-03,27.468376469704037,46.611640384715145,57.52196303654004,41.287604280630056,57.028960295588206,44.96202770667842,38.74011000095076,41.39290967509402
2020-02-04,27.468376469704037,56.11353066225112,67.62177438684421,44.567138491667954,64.82523032820244,44.471888069747834,49.39733297916729,50.71803703293899
2020-02-05,47.56295369964911,56.11353066225113,70.49940159706787,43.96988787840359,66.05702915333033,45.745750058308836,58.132516848608674,58.50163096993602
2020-02-06,39.67201412773089,56.11353066225112,71.18879574100103,43.168867225191995,68.10660743791568,42.1049613728688,58.486871194524824,60.2512278174126
2020-02-07,39.67201412773089,56.11353066225112,65.425937124108,41.02268509882434,63.277074368245835,42.80526665640693,54.052611292161615,57.10411806487723
2020-02-10,36.19030263553375,56.11353066225112,66.26618966738903,46.83429384839163,66.63987115717723,41.195361429097225,56.466126895557025,60.12523279000911
2020-02-11,41.70039439484154,45.32700057518051,72.25661673912684,51.74598433188865,65.67816120415387,38.590312596918864,59.075814613588584,59.76703597222709
2020-02-12,50.84301625994156,45.32700057518052,76.24829840756865,47.79980544649259,68.52353281174555,43.229639347531275,59.622361465451824,60.38555244012922
2020-02-13,46.884023531455156,45.32700057518053,73.49937271798714,47.0078841100914,67.3628726276076,38.06775334576288,56.556352370604834,56.65784632553892
2020-02-14,50.99354600074537,46.39940157524883,73.09394566309942,47.59228989424845,68.50151560738004,42.50384978754326,56.94564108747963,57.8213093836437
2020-02-18,43.70972962651909,56.50572354625143,73.87003952927334,44.924560523861324,66.24107261976648,40.92539652132033,54.51269282324369,58.47733983887697
2020-02-19,51.21422759425794,56.50572354625144,82.17539775598891,44.38865061042536,69.54280876007002,42.45955457352767,57.0748636438089,61.24885605068203
2020-02-20,54.48182005772245,43.52658048141173,82.95339566940282,45.09401306536,63.90407118634509,40.75003825112046,52.61954314542814,59.570201255652265
2020-02-21,50.816403726611604,45.32971625871366,78.1762931483203,42.428103049356466,52.94089158649895,39.605201738471905,52.97355747440958,59.07715941112763
2020-02-24,47.38333858734892,45.32971625871365,63.12027222447808,41.73493672046435,39.70131160195357,40.505215264840935,36.85859334255695,46.17539403272334
2020-02-25,41.36439685135483,44.50569238226046,54.72160738644322,36.67973794126154,33.0655674767952,38.64465037108334,28.23332303569081,38.460894890248454
2020-02-26,41.36439685135484,44.505692382260456,51.15555113715021,32.44720407497496,33.9058760945169,37.41090505518075,28.209950350073708,43.674187985935376
2020-02-27,36.053044149255,43.58676796208166,42.80994699685188,31.940501822144064,26.033077030631368,33.39262532799678,21.794453920420384,33.33092480376931
2020-02-28,47.03843743313713,43.586767962081666,42.80994699685188,38.64720300807448,28.89197455943814,31.815425068500808,19.998554784533386,35.41671396673019
2020-03-02,44.30616389685421,41.59470894410751,45.491398599312696,42.99074407338753,43.16668999822291,30.275451344724058,39.31429500572336,49.701541631298674
2020-03-03,44.30616389685421,54.910306602491744,47.52943075064941,44.35441519418789,37.27160255041863,33.729893558520835,34.3540501373531,43.7541871923383
2020-03-04,44.3061638968542,54.91030660249175,56.1758850441086,41.39253235886059,45.851268246405475,37.0866364855716,49.78385975913343,54.258498698867676
2020-03-05,41.30926872526904,60.17532610952312,53.465025591177415,45.02945466650259,41.02894697211901,33.995910362883414,44.94130377377487,50.30166878683138
2020-03-06,41.309268725269035,48.90150630952889,46.55274268259231,41.980011497648526,38.188032385341955,31.718547025493564,43.91032428340863,47.652016183069975
2020-03-09,31.442859595187294,53.967455557660315,31.009707457214358,35.288619955880144,30.181180010016323,19.444386822289474,35.41362060374224,36.31404707733142
2020-03-10,31.442859595187294,63.1481172624459,35.21558976811245,36.1319517376908,39.80341397592913,33.005189363958586,42.86393779030624,40.73004658456636
2020-03-11,27.61778311694733,65.77353082923726,29.861871879538004,32.56683977187481,35.290113482090504,33.00518936395859,37.49805725590454,34.66819789979541
2020-03-12,21.8838111856922,50.32828429877,22.613638345552104,29.88025858447595,28.51202490965765,27.351157933507398,29.91871391910987,27.21084794477091
2020-03-13,26.019148384260742,58.24734592548434,29.26470218462047,28.209500524053137,40.85833656219458,38.130953948250955,40.965473740790195,37.7570532646995
2020-03-16,22.21900330223015,51.21306183033053,24.018258643337244,25.054918744746256,32.613013764359444,27.338122295688883,32.561543080761524,30.731181984698065
2020-03-17,26.093822855215475,52.74936100069857,31.7260175474121,30.84822627668341,37.83547280688664,32.71011484453166,40.14905938910151,38.715411079617915
2020-03-18,22.476319820342212,49.398900228343045,27.502298848422612,29.541745874046164,36.05618399996157,31.567675488606056,37.591965519363626,37.021604510271914
2020-03-19,29.49395613981669,49.39890022834304,29.583882708693682,33.46871102757417,36.20412681613331,40.12546831969567,36.11267877472193,40.079878648469766
2020-03-20,29.49395613981669,72.78656683896749,29.538213977013843,35.06319821827998,34.05541620845995,39.84305581267682,33.50412871978176,37.91908561363521
2020-03-23,29.49395613981669,73.72088402545621,27.870268822325666,33.34211103808817,33.60127041989395,38.957211077461565,30.182861089358237,37.24297335532027
2020-03-24,36.65568938323416,75.53036171137128,37.84457487398929,36.51172456158554,43.09330091770043,40.384618592215524,38.61287798233203,44.01749551070421
2020-03-25,42.9016602938418,71.8032762911692,42.025069289361824,36.40207081879841,43.13870072950446,40.88087376498058,40.06318696466871,43.10816062381536
2020-03-26,35.38640888511792,73.0316750047704,45.13515810268745,44.638420641857905,48.71723804278714,40.16082155552361,46.89473073301592,49.029071824116855
2020-03-27,33.792670813445916,71.35775055558948,41.11076980205188,38.76221412630868,45.09669294021468,39.413219624459636,44.99584662663331,46.525040129990735
2020-03-30,36.85535129464241,73.33250742212132,41.84313863942711,38.220375215730954,48.615025521737515,37.893891045274316,49.69026189346884,51.08656686836001
2020-03-31,45.06542594323065,67.23133319410033,41.70350794284513,36.67452774679379,46.94590538176324,45.77302160466111,49.246726218094224,50.010649777611114
2020-04-01,49.755628632568204,65.10996629744004,39.16968960570104,37.06612867149661,43.17348809196894,45.77302160466111,45.46985760696941,45.62717420159862
2020-04-02,51.96397384012087,62.45706702478265,40.041515433805834,36.69952275186043,45.04813150288098,48.989605407686085,48.451380152433984,50.00021665206628
2020-04-03,51.96397384012087,58.84233749136848,39.50795181346145,36.69952275186043,43.741981405395386,51.0732357752429,47.51483048741073,48.642961060596136
2020-04-06,56.40809048298304,59.56244192748936,46.32953657146557,38.80537352292329,51.59507226349734,55.479660634393305,53.13375959735029,54.30135968226112
2020-04-07,58.476635391233025,52.187514379315914,48.255290698796735,44.544915355964434,50.85495414539536,60.577725980003315,52.14282326974975,51.90916924326162
2020-04-08,58.476635391233025,47.927027950464726,51.137145707525235,43.202240345029125,53.54505440110737,60.97873238649686,56.48898762759921,55.1423298345556
2020-04-09,52.67845047480606,45.90892024782959,53.17103293969514,44.10936070619218,53.775752022883474,61.815328730578514,57.0742627910229,56.13324299121864
2020-04-13,52.67845047480606,57.172967106065656,52.27829430596793,45.51505033862782,54.012413240264365,65.04369087599493,55.78443779446934,56.7330141367312
2020-04-14,57.55895904278627,51.58786621810639,54.04406797895965,46.243060482366836,58.15212964893526,61.541605626235885,59.490462989463346,60.74809656337955
2020-04-15,51.805051063714714,58.984819228921424,50.054916741490004,63.6691818508354,55.18213989008761,60.83610465824181,58.64217561814665,56.873086041463864
2020-04-16,66.31185149967699,56.28364686941485,49.821947451229036,65.01273210522153,56.30801011760386,54.75250593449304,61.15916547371237,60.307438817144956
2020-04-17,66.31185149967699,53.63836323785055,53.11210371507459,68.84752595782044,58.08516276479645,58.24954699890378,63.484351941778314,64.92305228517503
2020-04-20,71.31814745693646,50.02148912517242,51.30083919434642,61.388338542285716,55.53514865405562,59.21933412052387,61.9263639388677,66.3612332488303
2020-04-21,68.574511606339,50.02148912517242,46.874146081607726,54.974088293931054,49.8022886485997,55.08544446973208,56.27463882454084,60.480539318812575
2020-04-22,72.04856788287344,48.13915919508403,50.0946557449772,46.713970644506034,54.296112802185135,56.71253362973463,58.27133230297541,61.433729586238016
2020-04-23,73.11545979762128,50.158970591823845,50.61054580662415,44.36455975582245,53.5723029811639,54.58308575915586,59.00687475173908,61.284049632303365
2020-04-24,75.15777242171423,48.13985703686954,48.97488619238782,42.94317599686249,55.987292252652864,51.790774736295,60.837848798295425,63.94691779274756
2020-04-27,77.87306479282059,46.919459452404446,52.03541325961889,44.50966340642257,57.39492795404551,55.47061014082553,62.583497352635355,65.26088486873674
2020-04-28,67.30917279672488,46.08075516173943,54.82107865700874,44.363921092404624,55.24878512577702,55.47061014082553,58.147697253617714,60.55336894157819
2020-04-29,62.72725780003261,45.210434627741506,60.05566056200292,44.05322896588587,60.53082628483525,55.470610140825535,59.151536979548915,61.62891239907405
2020-04-30,62.72725780003261,47.352117815994696,55.34704142918682,43.39860667580944,59.38009967990572,55.47061014082553,58.105475085070765,58.89456324746547
2020-05-01,64.14269244671456,47.90041797808351,50.12697691115857,48.16799551605699,54.297350503774474,53.63506719910781,53.86802977897557,53.81245672546964
2020-05-04,65.55150562355996,49.04342862352997,50.935109778022614,49.75393051057857,55.984528621566824,52.69613324919112,53.75692092222253,58.07672167712121
2020-05-05,66.94991487621213,45.797322230044955,52.32178892038418,48.947489715424865,58.105386798208926,64.68139490990991,57.73709049653021,60.84606643440099
2020-05-06,59.1874642167638,51.03287427264327,53.86632328691856,47.69859277178363,59.10867521893882,67.16971974833925,55.34162850812571,60.990695734187184
2020-05-07,54.63918926987654,47.213048120467455,55.55772997417105,46.840551132467965,61.60149342219192,80.66570936613037,55.31665764746301,61.36036972897796
2020-05-08,58.10617219789789,47.81398927118675,60.147187173662864,43.668161916744694,63.60362883810144,87.19645769602046,56.39700111325001,62.69484655430414
2020-05-11,59.76216901498028,50.253569281733945,60.77044296300203,47.49754457916681,64.54217380997656,86.01572663935865,59.89799128323736,68.53893338805513
2020-05-12,59.76216901498028,46.725096503449194,58.982367631539624,48.74822491551314,59.3587085401398,70.57757903629249,55.57057008462486,63.380213672654214
2020-05-13,57.14254824681143,47.38813443328389,53.17831067193666,43.803792082622515,55.477799249509815,61.468740376783195,52.69531041145754,60.351751976458665
2020-05-14,52.213011147044675,44.97685034544365,54.42469232594681,41.34071278429211,57.47179945961177,67.87506769938983,55.19204309488161,59.35708747864019
2020-05-15,52.213011147044675,44.976850345443665,53.09291446206167,41.13314657087087,58.46323945770621,63.72587683088624,57.089069457247575,63.13584403630649
2020-05-18,54.48965645029713,48.75686285130467,61.85309808303353,42.68276161732163,62.35453413274621,60.41167836497014,58.93891303914034,65.00099637364009
2020-05-19,51.83043069091773,46.032371725430025,60.849976341136205,45.75816477795356,61.55357643297374,58.76600915810012,55.17389860795744,59.64321924151547
2020-05-20,51.83043069091773,48.36291924464264,63.286612012507916,44.473261414420044,65.17600245359559,62.30471141233619,55.47518688405769,63.065887552945284
2020-05-21,51.83043069091773,46.21370315189063,61.761490230997275,47.339701999367286,61.71507909398522,63.969697472596145,53.10485345570487,60.088760999667855
2020-05-22,48.85271070421497,54.24305058900377,58.713935554260324,45.37759684120219,62.5516071439166,70.46693508265804,53.709324915631015,61.52305379215668
2020-05-26,51.832837772959486,50.549154054842894,64.39071414117943,51.001512371720025,62.678065172647045,65.9659585341457,53.07778440681713,56.4344240676599
2020-05-27,57.20358680039015,53.289649225292465,65.60340712876351,48.89323954116951,63.72608926521387,57.45379736167868,56.248059785750435,57.93260552553552
2020-05-28,53.963622476419815,51.006539533002694,62.18257138243122,45.69650614441118,63.03295112712528,57.17006106306335,59.95398181028282,58.40610455141153
2020-05-29,53.963622476419815,74.314016156854,65.06023962691447,45.11889095812383,65.53302181839629,58.27949240827729,63.113272458721184,62.03747598978653
2020-06-01,50.6373630289824,56.24371021584047,67.70658985745249,29.212583841423207,66.17566922542251,54.909654203372014,58.959306030455714,60.432605407489405
2020-06-02,50.637363028982385,78.17641486438424,68.86107924406575,28.015970090561105,67.96744476080599,57.77783814308351,60.57568811924738,61.01368717063591
2020-06-03,50.637363028982385,80.93101935222661,70.45364097765552,28.714775770101863,69.77986649004238,57.4498818184374,59.717074945099114,57.037500514427364
2020-06-04,57.22368671576349,78.13599711063009,70.17754732118301,29.452313922671724,65.52739125895296,57.70840143750052,56.24030981365625,53.956552752634444
2020-06-05,47.076904409056915,71.0056341376445,72.71113752062602,38.076839959780735,70.27743961202385,55.18105120327208,61.169690291831444,54.136050695827585
2020-06-08,47.07690440905691,77.09236773032256,76.35015670303711,47.48049510664386,71.38235859781989,55.481007755852715,63.107261962432915,57.34632930097783
2020-06-09,39.047012691640596,80.52942143531922,70.09288895924922,51.014807204661494,71.79726695715136,51.40547512402014,58.33862260307694,56.557489251367464
2020-06-10,36.79410678856031,78.09426367477839,68.25935464834642,46.93320227306819,74.45213136156052,50.67657447476527,57.64370006604318,57.56972096984286
2020-06-11,29.469648406592164,74.77374801374606,50.86103084654178,40.86865228685975,53.41781470740984,44.85460878408069,39.54111362373733,43.716225491828894
2020-06-12,36.297845664224255,78.05612869264054,54.80192012367661,45.74002504887892,56.134473388764086,47.52777329829933,41.715946209039174,45.809758258627724
2020-06-15,44.912859273074965,83.76628528476219,57.26268641701638,45.74002504887891,58.78734072880258,53.431724927318236,42.49389455570276,50.89467721559965
2020-06-16,40.937997061877226,78.57475871870682,59.62966907418787,46.50666661639492,62.92002370177895,51.59302231084714,50.317107929870396,54.72497188863158
2020-06-17,43.624557840195806,65.46634253255192,55.067833780711915,41.838207865959056,62.667604678318035,53.32284412139471,50.0130557670743,55.76087807794402
2020-06-18,41.5873540642043,65.60838453519614,56.36211548119236,40.64002269778874,63.777986331386614,50.59682562329662,48.93051410147212,56.91071125242871
2020-06-19,39.596045166223924,56.58514984142104,56.51201220638892,37.73082550695108,61.37659142886761,57.59988044316143,52.08421908084816,64.40030491287766
2020-06-22,42.55808528009457,49.73095145372518,58.21237734939619,38.67632387532869,64.79623980995049,54.810795680100675,49.31693810566477,64.5931137604159
2020-06-23,45.43939986695109,51.70555793504023,60.48150805666286,44.974775040481816,66.14377207744641,55.47418525928164,50.8110542292557,65.61790937676571
2020-06-24,39.102568742226836,54.97098646070104,56.10680353544121,43.37553208840884,57.88410068940068,56.50562297512205,42.57540306706925,58.35923223157879
2020-06-25,42.00583485306413,58.803980213534956,55.88912357250535,40.70348647781905,60.90506221054896,51.37867717732693,46.02737333917443,61.69450240682829
2020-06-26,39.95449238273768,55.48669519126454,49.11702098035441,39.60861796327845,54.92738035415321,48.98541507097768,42.58161198594148,54.484531151939954
2020-06-29,42.954580511538815,61.62581164686347,55.91556996286589,37.85413623975886,57.36607341314248,49.40839282746936,45.78684456528916,53.37069333746768
2020-06-30,42.95458051153881,65.57393450090953,57.78461388069766,37.408018630505545,61.41464821826599,51.98100262480092,51.36822241085686,57.60551414664037
2020-07-01,48.87908606475662,57.711930226473626,60.20709231247841,39.33293732878934,61.93164222737817,54.07670772413661,53.7199896712889,58.76445647096943
2020-07-02,46.290410074161684,55.790965775001396,62.793761970004525,38.31770024230943,63.163802663537346,66.85205002388437,55.982597430616245,60.63415080748234
2020-07-06,51.789721233511145,59.02248580640256,68.85086583522893,37.79244262179141,66.54762025379874,58.702225278027676,58.91425708091978,62.22366334188043
2020-07-07,54.308807225747515,64.20911349002179,67.66458171028121,34.252863615966106,62.877108085589015,64.57665676578115,55.47604760891496,63.6015205188011
2020-07-08,54.308807225747515,66.93555777211802,72.20341583007774,36.09449407438318,66.59557680902482,72.88425393082201,55.50747343735447,64.80170997694313
2020-07-09,54.3088072257475,64.04066578292344,68.21910352288378,40.98968651504597,67.42573188239965,71.38187519081836,52.32623601251267,63.6528792632805
2020-07-10,50.98166464652871,60.29621081761016,67.7454827252768,39.79591413754884,66.56569480327613,74.36899870513263,51.374981526993935,59.487445976889205
2020-07-13,47.82627914705378,55.44708078203484,63.9219701547904,35.60788397374219,57.31479786332972,75.16656172025708,53.53546404540946,53.465481576076016
2020-07-14,44.83768092789927,58.668740331142246,68.47301279745889,34.311667800948115,60.353740652947096,76.48017631257159,60.24363637112311,60.26774102633284
2020-07-15,51.3813040306892,55.13828503903433,71.6183614573591,42.4356889608354,61.8967969908751,79.71562676154883,63.97742038697668,64.22947084579084
2020-07-16,54.30036100066293,56.802790950542615,68.98822202657612,40.92171554287616,57.03502935604775,81.65667184373417,63.16691202463212,60.65495019542772
2020-07-17,59.53337157801961,57.799194262927834,71.35683325479306,40.302327117803145,58.65796737659353,78.42396028626412,66.95885998197221,65.24292729484131
2020-07-20,63.975770727976425,55.46744394337819,73.79354951384653,55.25429112859034,64.99760837793318,83.45103954728422,66.85521097409092,67.83349677062522
2020-07-21,69.40191329842891,53.97518704810892,74.42438641729564,77.62676824610956,61.188070612229936,74.58610156269151,66.46733835571814,58.595655181916015
2020-07-22,69.40191329842891,51.829958083300355,75.51261629186345,59.662034849112786,62.993769447229376,68.75935317420515,69.08844926491228,57.713339985602694
2020-07-23,71.08559406698306,49.90743025967822,75.88101411438774,54.69094153254333,54.08178110799303,65.19421588016891,66.26980784009625,51.400120901812166
2020-07-24,67.10882995651028,50.238729432465014,68.40064640708925,64.30082482596553,50.16934037677688,60.27520997242743,59.85931100552424,45.44226924792814
2020-07-27,72.1435868359729,54.84818508664543,71.6350318802204,77.91528421018012,54.7424603971924,59.26145212438648,62.49725818184481,52.79139090519722
2020-07-28,68.38583305910304,59.95745500789123,62.802613577058864,80.80484964145333,51.12284316383897,59.62707871396492,61.83252625605752,48.83360929525183
2020-07-29,55.85364017985771,55.414573225471166,63.840730998097364,67.38766279059828,55.60091316109843,63.82303667958343,65.48897999422863,46.433894530855405
2020-07-30,53.22747259551317,51.5493596038698,64.7672864231338,64.20817293153792,56.86963756781292,63.990961427154545,61.27455103835109,47.26467803407562
2020-07-31,62.676849304795844,53.795131535642106,62.3108494460394,60.858181098113604,62.33502291313745,63.99096142715456,57.963184647308786,42.521198887135604
2020-08-03,69.34616864873195,56.92283234300136,67.0248368899362,61.68616072027171,66.9279856326347,64.7500300818844,61.92297836211528,51.02707881280125
2020-08-04,64.38978828517983,56.79345336515627,71.8925217214537,59.342934405961465,67.53874649945391,68.18112826421896,59.32786081179003,49.02931249969814
2020-08-05,62.00355216776262,54.91170326209641,75.29611804010493,58.15345292578931,68.38346587606887,60.208946329976555,61.15559709042104,48.63788428572263
2020-08-06,62.00355216776262,51.622441792776264,75.78198984449742,55.394056742531625,70.65289932878962,60.82555148854486,57.89623962242353,47.355542589450806
2020-08-07,63.569339688275285,54.88219018426192,77.60067489906281,61.26602992779849,63.94541126756824,56.430813938057845,59.290008739450286,46.35994142378992
2020-08-10,60.86809323167337,53.093435311591676,78.06347158009498,68.93573455890125,62.709506373347224,52.90254753608672,57.13343542613579,43.41664071239483
2020-08-11,58.20455191608427,44.653901926049386,71.19854557240058,60.23461804826448,56.191458238264836,43.205344780036334,53.2512812303074,38.15519547771119
2020-08-12,58.20455191608428,38.774863803324415,73.77746722817706,60.079062101026814,61.44313451411043,42.78306917107237,60.82445506010916,43.070156773484996
2020-08-13,55.39332903330365,34.93957089091836,76.08369644586372,61.42024465133312,62.00076060473714,42.337445902468964,59.99656793023659,43.92493793023839
2020-08-14,57.59879910782805,39.25340827698364,73.01035107652675,56.66397515483027,61.03725047355706,44.51574933525219,58.705795082199295,42.2057837290343
2020-08-17,59.74235916199279,41.473560086948,74.7495565639997,51.61719239330428,63.173804643741526,42.070682676998885,61.38950008966063,48.91479941915477
2020-08-18,56.657740830658675,41.09299775896854,75.29104024196653,50.75804174724608,63.91954857923692,41.09827610793905,61.185587325724725,47.22055344133128
2020-08-19,56.657740830658675,39.343463604922995,75.84879068764829,50.38175059151996,63.19261964135931,41.82234816746504,58.73432631366631,43.96019270100465
2020-08-20,59.106482129970175,38.65423614539723,72.61263038080688,50.38175059151997,66.56254344999095,50.91888558779253,56.371652815118104,43.209604511971655
2020-08-21,61.45188726001469,38.24196964010594,72.31063504957567,49.698082637573904,69.0573468244216,64.5593278549279,56.97467278384289,41.573826873779865
2020-08-24,54.69528139909304,37.594266865347414,74.58741952554827,44.64211902707424,70.90310067036208,48.98278392375291,53.43186919659445,38.460735351618084
2020-08-25,59.49174920635096,37.36707602879636,78.24727968911131,49.21860416761556,71.9693570795647,50.67892742312989,57.60361460788942,44.64121161398747
2020-08-26,63.637608609888176,37.97259636842087,78.2472796891113,45.56005245880104,76.07714093207399,50.27888719829798,56.617358493117585,43.87439125616672
2020-08-27,63.637608609888176,37.4526837695382,76.56457427882751,44.85749092370765,75.71337463455524,50.06608575241921,61.235626180044555,43.773736057496706
2020-08-28,65.6747632271664,35.614694839060576,80.07202493865279,44.366305573281146,77.52450896171051,53.26158583081495,62.46507206782109,44.62883647400574
2020-08-31,67.62788746250764,32.99872762943452,78.08480333193627,40.25251967065678,78.08675935103658,50.47851377064221,63.80439917648768,52.41107203057849
2020-09-01,71.16209554968344,32.03342658062641,80.51503516168943,38.90766085380042,81.89594411836622,52.052418855165975,55.80424498472453,45.82560611767945
2020-09-02,67.21101213913722,29.803548359567394,78.1809066243942,37.340213290940994,82.88075740578968,57.46044296726305,65.98480863194179,50.93037284013048
2020-09-03,54.2385873563503,29.454900797327323,52.76498502261049,45.64940442075922,55.68347408178638,68.0561235770014,49.1017564665195,40.52663488158058
2020-09-04,46.92353878491499,26.963821946349288,50.00908088185718,42.30229181510119,51.11560476929816,59.70955121077014,45.87777808979575,39.19626629120168
2020-09-08,42.78112013196396,23.551305229299654,48.562967587320685,40.96120048078538,41.27830261515111,49.762131435412066,39.48555498714364,35.316924432972854
2020-09-09,45.37762133183654,21.849603166550803,56.91204324655107,42.68771082673293,48.65353972775003,55.969025954916255,47.772649143599324,41.597309257745295
2020-09-10,45.37762133183653,21.03134512480013,51.01957963915591,41.553545254517964,44.50470487192699,54.00917308192265,42.282484241393306,37.811552291508974
2020-09-11,41.056188076710875,31.764050668202014,50.86628854126391,40.83454098342844,42.62556784239403,51.73315273506308,44.03542743376513,39.86600505049911
2020-09-14,48.9149735277772,32.01918132079961,57.11099692856037,42.31260328190897,47.48534181185165,52.9532237693796,50.01655033169349,53.71556630762975
2020-09-15,46.68079214578851,31.387270227777936,60.91519706180327,42.20936698967997,49.882404918631565,54.50142936979952,50.54779965316649,56.102497495507905
2020-09-16,42.499804677248115,29.505955819034806,62.0480873371278,43.253078058298975,46.7001337039523,55.137386742914366,49.814741948041835,56.18491910057769
2020-09-17,42.49980467724811,37.0865410607352,56.413105494538215,44.18359338245377,44.88198463123293,60.87895192290965,48.34653156854602,55.027247360099175
2020-09-18,38.500573019344635,34.92011437705193,56.07035939824083,46.39245096709767,42.02293901508148,62.47049931371986,47.65508608684592,56.04647548439359
2020-09-21,36.6438516907648,41.84662320242808,53.61481272973454,44.49612615216657,44.38281262859904,56.30356042807024,38.8328368455182,48.739507434352234
2020-09-22,34.83469994327259,39.57842596609544,54.979786145381595,43.40431904492122,48.48689654931373,56.10473680672206,38.124288528257104,51.01154718027645
2020-09-23,38.124555960943646,39.41639909931757,52.221581467052445,40.216233490498965,42.326996677555464,48.69725012853555,34.82704213416755,47.2649878377454
2020-09-24,36.15867299765028,36.19312406001607,50.758998240159926,38.56390861870806,43.10372001643396,45.46500481608999,33.333286346489416,44.76349461320951
2020-09-25,39.51735087096323,38.70504776988935,56.64363283901894,39.99356226620897,49.16418049324448,50.26438514985854,41.90901981743955,50.891146471134455
2020-09-28,39.51735087096323,41.40084044262481,65.90677243432307,39.29024978177805,53.21113834978929,52.11339038426556,46.16416682167605,52.71629358829094
2020-09-29,37.24485993510267,45.07358571101056,69.75278773083483,40.85831816093169,52.53238425794514,55.81243887427861,45.660684701329686,53.14285208079862
2020-09-30,37.244859935102674,43.6020839708539,73.6412148637904,41.7836533084816,54.2335667746816,57.65050776718211,52.747674258277335,54.69341577773522
2020-10-01,34.91617685362115,39.58185545218251,77.33308828701958,40.58687740793558,57.03118903489756,59.17454718927807,51.188485183486954,57.32130866359664
2020-10-02,39.02201473172121,40.990358648447426,77.13916077780783,42.11723305443142,50.7766249768268,54.52558818201735,47.18318571601607,49.988053520501936
2020-10-05,42.901199024196444,52.02349963958275,81.48839304050787,47.89830215484386,55.808925036232914,55.8829002705107,55.53544842459662,60.635800579164666
2020-10-06,42.90119902419645,59.38087728323313,82.07923078658878,46.848524119130666,52.24279211322327,52.90680458116963,49.93261711168221,56.988380177608946
2020-10-07,55.91231716984224,60.33486444949884,85.61178980815404,47.59072351704944,56.31557488802363,54.40120824343179,56.56020374190797,61.59753453711384
2020-10-08,36.02256855316242,53.48123959242679,85.24983782508966,49.6113764224282,57.243855925225304,53.48727407064147,58.127839597533715,62.128818351026794
2020-10-09,34.55183284891486,50.513518003730695,86.28049540234768,53.916604163138096,60.71680822477153,56.25718513563249,60.95821170045911,63.77307195473112
2020-10-12,33.09661017936196,51.6997101774282,78.41311154541441,49.37360021478088,65.32082708262352,59.589297128391074,63.012296649884966,65.2706725907597
2020-10-13,33.09661017936196,49.48552697653455,77.20696024171258,47.45958330493421,63.73178380499623,61.35073896401497,59.24708858732481,66.28349041422011
2020-10-14,31.555270558911282,57.9826195731275,78.48011609889993,48.26944989425787,61.869288894341544,55.60804390328564,56.48800900252427,61.23001951746281
2020-10-15,31.555270558911285,56.153403456722664,75.5707569285475,45.97967272008392,60.591150138373976,56.7958185489838,53.18559736790343,53.34425027525853
2020-10-16,35.062619381322435,59.81618615404769,73.91096018652067,43.74490888836354,59.48124401244475,60.408420982191856,56.87534135536394,54.65006312190268
2020-10-19,35.062619381322435,53.04815827274234,70.92844554916135,43.24193526879097,54.34749470103915,54.2389561794147,50.02545326487523,49.20662322070952
2020-10-20,35.062619381322435,54.50512804139333,73.90519498330112,46.237597455278824,54.69419212279135,50.53363972187387,50.550545878984245,47.586838958224064
2020-10-21,35.06261938132243,54.32800249595216,59.52681786504292,44.01384008907794,53.46768559220855,46.67089487263095,48.474056010186075,43.397866372933876
2020-10-22,35.06261938132243,53.67059529672896,58.59276414116184,45.76933853012058,52.078761806788535,48.32516430255812,54.544491765400174,47.504106350815626
